date,dow,dowc,wkd,month,ssn,bkng,avail,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,hol,ishol,hol3,hol5,hol7,holwknd
2018-06-19,Tuesday,3,0,6,3,56,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-06-20,Wednesday,4,0,6,3,58,32,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2018-06-21,Thursday,5,0,6,3,82,8,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-06-22,Friday,6,1,6,3,89,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
2018-06-23,Saturday,7,1,6,3,92,-2,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
2018-06-24,Sunday,1,0,6,3,73,17,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-06-25,Monday,2,0,6,3,54,36,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-06-26,Tuesday,3,0,6,3,56,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-06-27,Wednesday,4,0,6,3,56,34,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-06-28,Thursday,5,0,6,3,74,16,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-06-29,Friday,6,1,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
2018-06-30,Saturday,7,1,6,3,90,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
2018-07-01,Sunday,1,0,7,3,73,17,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2018-07-02,Monday,2,0,7,3,60,30,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2018-07-03,Tuesday,3,0,7,3,82,8,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-07-04,Wednesday,4,0,7,3,69,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,ind,1,1,1,1,0
2018-07-05,Thursday,5,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2018-07-06,Friday,6,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
2018-07-07,Saturday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2018-07-08,Sunday,1,0,7,3,59,31,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2018-07-09,Monday,2,0,7,3,67,23,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0
2018-07-10,Tuesday,3,0,7,3,79,11,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-07-11,Wednesday,4,0,7,3,68,22,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-07-12,Thursday,5,0,7,3,74,16,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-07-13,Friday,6,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-14,Saturday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-07-15,Sunday,1,0,7,3,42,48,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-16,Monday,2,0,7,3,57,33,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-17,Tuesday,3,0,7,3,87,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-07-18,Wednesday,4,0,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-07-19,Thursday,5,0,7,3,87,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-07-20,Friday,6,1,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-21,Saturday,7,1,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-07-22,Sunday,1,0,7,3,71,19,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-23,Monday,2,0,7,3,77,13,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-24,Tuesday,3,0,7,3,73,17,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-07-25,Wednesday,4,0,7,3,80,10,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-07-26,Thursday,5,0,7,3,89,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-07-27,Friday,6,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-07-28,Saturday,7,1,7,3,90,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-07-29,Sunday,1,0,7,3,82,8,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-07-30,Monday,2,0,7,3,69,21,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-07-31,Tuesday,3,0,7,3,69,21,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-01,Wednesday,4,0,8,3,86,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-08-02,Thursday,5,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-08-03,Friday,6,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-04,Saturday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-08-05,Sunday,1,0,8,3,80,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-06,Monday,2,0,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-07,Tuesday,3,0,8,3,88,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-08,Wednesday,4,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-08-09,Thursday,5,0,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-08-10,Friday,6,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-11,Saturday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-08-12,Sunday,1,0,8,3,80,10,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-13,Monday,2,0,8,3,87,3,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-14,Tuesday,3,0,8,3,76,14,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-15,Wednesday,4,0,8,3,81,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-08-16,Thursday,5,0,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-08-17,Friday,6,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-18,Saturday,7,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-08-19,Sunday,1,0,8,3,62,28,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-20,Monday,2,0,8,3,48,42,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-08-21,Tuesday,3,0,8,3,72,18,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-08-22,Wednesday,4,0,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-08-23,Thursday,5,0,8,3,83,7,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-08-24,Friday,6,1,8,3,89,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-08-25,Saturday,7,1,8,3,90,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-08-26,Sunday,1,0,8,3,54,36,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-08-27,Monday,2,0,8,3,46,44,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-08-28,Tuesday,3,0,8,3,48,42,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-08-29,Wednesday,4,0,8,3,42,48,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2018-08-30,Thursday,5,0,8,3,49,41,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-08-31,Friday,6,1,8,3,56,34,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1
2018-09-01,Saturday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2018-09-02,Sunday,1,0,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2018-09-03,Monday,2,0,9,4,39,51,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,lbd,1,1,1,1,0
2018-09-04,Tuesday,3,0,9,4,40,50,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-09-05,Wednesday,4,0,9,4,62,28,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2018-09-06,Thursday,5,0,9,4,58,32,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2018-09-07,Friday,6,1,9,4,85,5,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1
2018-09-08,Saturday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
2018-09-09,Sunday,1,0,9,4,53,37,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
2018-09-10,Monday,2,0,9,4,61,29,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-09-11,Tuesday,3,0,9,4,49,41,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-09-12,Wednesday,4,0,9,4,56,34,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-13,Thursday,5,0,9,4,79,11,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09-14,Friday,6,1,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-09-15,Saturday,7,1,9,4,89,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-09-16,Sunday,1,0,9,4,63,27,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-17,Monday,2,0,9,4,67,23,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-18,Tuesday,3,0,9,4,59,31,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-09-19,Wednesday,4,0,9,4,70,20,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-20,Thursday,5,0,9,4,67,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-09-21,Friday,6,1,9,4,76,14,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-09-22,Saturday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-09-23,Sunday,1,0,9,4,49,41,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-09-24,Monday,2,0,9,4,71,19,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-09-25,Tuesday,3,0,9,4,60,30,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-09-26,Wednesday,4,0,9,4,71,19,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-09-27,Thursday,5,0,9,4,64,26,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-09-28,Friday,6,1,9,4,91,-1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018-09-29,Saturday,7,1,9,4,90,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1
2018-09-30,Sunday,1,0,9,4,46,44,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2018-10-01,Monday,2,0,10,4,48,42,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2018-10-02,Tuesday,3,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-10-03,Wednesday,4,0,10,4,86,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2018-10-04,Thursday,5,0,10,4,76,14,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,wsu,1,1,1,1,0
2018-10-05,Friday,6,1,10,4,88,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,wsu,1,1,1,1,1
2018-10-06,Saturday,7,1,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2018-10-07,Sunday,1,0,10,4,63,27,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2018-10-08,Monday,2,0,10,4,52,38,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2018-10-09,Tuesday,3,0,10,4,44,46,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-10-10,Wednesday,4,0,10,4,68,22,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2018-10-11,Thursday,5,0,10,4,62,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,wsu,1,1,1,1,0
2018-10-12,Friday,6,1,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,wsu,1,1,1,1,1
2018-10-13,Saturday,7,1,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2018-10-14,Sunday,1,0,10,4,51,39,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2018-10-15,Monday,2,0,10,4,55,35,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2018-10-16,Tuesday,3,0,10,4,60,30,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-10-17,Wednesday,4,0,10,4,62,28,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2018-10-18,Thursday,5,0,10,4,58,32,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,wsu,1,1,1,1,0
2018-10-19,Friday,6,1,10,4,86,4,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,wsu,1,1,1,1,1
2018-10-20,Saturday,7,1,10,4,90,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2018-10-21,Sunday,1,0,10,4,57,33,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2018-10-22,Monday,2,0,10,4,51,39,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2018-10-23,Tuesday,3,0,10,4,39,51,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2018-10-24,Wednesday,4,0,10,4,63,27,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2018-10-25,Thursday,5,0,10,4,59,31,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-10-26,Friday,6,1,10,4,78,12,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018-10-27,Saturday,7,1,10,4,88,2,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-10-28,Sunday,1,0,10,4,47,43,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-10-29,Monday,2,0,10,4,25,65,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-10-30,Tuesday,3,0,10,4,29,61,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-10-31,Wednesday,4,0,10,4,33,57,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-11-01,Thursday,5,0,11,4,40,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-11-02,Friday,6,1,11,4,86,4,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-11-03,Saturday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-11-04,Sunday,1,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-11-05,Monday,2,0,11,4,27,63,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0
2018-11-06,Tuesday,3,0,11,4,25,65,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-11-07,Wednesday,4,0,11,4,30,60,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2018-11-08,Thursday,5,0,11,4,40,50,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-11-09,Friday,6,1,11,4,85,5,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,1
2018-11-10,Saturday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2018-11-11,Sunday,1,0,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2018-11-12,Monday,2,0,11,4,46,44,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,vet,1,1,1,1,0
2018-11-13,Tuesday,3,0,11,4,35,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-11-14,Wednesday,4,0,11,4,35,55,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2018-11-15,Thursday,5,0,11,4,38,52,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1,0
2018-11-16,Friday,6,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1
2018-11-17,Saturday,7,1,11,4,90,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,1
2018-11-18,Sunday,1,0,11,4,46,44,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,1,1
2018-11-19,Monday,2,0,11,4,52,38,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2018-11-20,Tuesday,3,0,11,4,57,33,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,1,0
2018-11-21,Wednesday,4,0,11,4,63,27,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0
2018-11-22,Thursday,5,0,11,4,43,47,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,thx,1,1,1,1,0
2018-11-23,Friday,6,1,11,4,88,2,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,bfr,1,1,1,1,1
2018-11-24,Saturday,7,1,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,1,1
2018-11-25,Sunday,1,0,11,4,26,64,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1
2018-11-26,Monday,2,0,11,4,36,54,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,1,0
2018-11-27,Tuesday,3,0,11,4,56,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0
2018-11-28,Wednesday,4,0,11,4,47,43,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0
2018-11-29,Thursday,5,0,11,4,65,25,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0
2018-11-30,Friday,6,1,11,4,89,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0
2018-12-01,Saturday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-02,Sunday,1,0,12,1,70,20,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-03,Monday,2,0,12,1,61,29,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-04,Tuesday,3,0,12,1,78,12,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-05,Wednesday,4,0,12,1,70,20,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-12-06,Thursday,5,0,12,1,62,28,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-12-07,Friday,6,1,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-08,Saturday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-09,Sunday,1,0,12,1,88,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-10,Monday,2,0,12,1,68,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-11,Tuesday,3,0,12,1,61,29,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0
2018-12-12,Wednesday,4,0,12,1,59,31,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0
2018-12-13,Thursday,5,0,12,1,35,55,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0
2018-12-14,Friday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
2018-12-15,Saturday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0
2018-12-16,Sunday,1,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0
2018-12-17,Monday,2,0,12,1,86,4,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0
2018-12-18,Tuesday,3,0,12,1,79,11,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0
2018-12-19,Wednesday,4,0,12,1,81,9,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0
2018-12-20,Thursday,5,0,12,1,89,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
2018-12-21,Friday,6,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,1
2018-12-22,Saturday,7,1,12,1,90,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,1,1
