date,dow,dowc,wkd,mon,ssn,bkng,avail,jan,feb,mar,apr,may,jun,jul,aug,sep,oct,nov,dec,sun,mon,tue,wed,thu,fri,sat,hol,ishol,hol3,hol5,hol7,holwknd,vis,vis30,vis45,vis60,vis714,seo,seo30,seo45,seo60,seo714,hit,hit30,hit45,hit60,hit714,pv,pv30,pv45,pv60,pv714,clk,clk30,clk45,clk60,clk714,imp,imp30,imp45,imp60,imp714,cvr,cvr30,cvr45,cvr60,cvr714,pact,ssnidx,pactadj,tmin,tmax,prcp,lwsnw,lwsnwdp,hisnwdp,ratedbfp,ratefam,rategf,ratemv,ratepbfp,ratesbfp,ratesmfp,ratesmp,ratesmv,ratets,ratetshi,ratevv,ratevfp,ratewghtavg,ratedbfpadj,ratefamadj,rategfadj,ratemvadj,ratepbfpadj,ratesbfpadj,ratesmfpadj,ratesmpadj,ratesmvadj,ratetsadj,ratetshiadj,ratevvadj,ratevfpadj,ratewghtavgadj
2017-04-11,Monday,3,0,4,2,40,50,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,294,8526,12943,18305,2129,123,3305,4905,6887,837,1095,28258,43033,60264,7195,963,24926,38019,53157,6374,4,67,104,125,9,47,609,898,1022,117,0,1,19,20,21,134.081244,0.453189099,295.8615824,30.8,48.2,0.116666667,0,0,81, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $472.21 , $359.67 , $313.33 , $313.33 , $518.55 , $450.14 , $348.88 , $327.48 , $327.48 , $633.55 , $524.39 , $348.88 , $415.24 , $371.67 
2017-04-12,Tuesday,4,0,4,2,46,44,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,304,8571,12939,18351,2109,95,3295,4882,6899,836,926,28313,42964,60379,7001,807,24968,37928,53249,6209,2,64,102,126,11,37,615,887,1032,135,0,1,19,20,21,158.9626609,0.555258716,286.2857552,26.4,48.2,0.131666667,0,0,79, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $385.41 , $293.56 , $255.74 , $255.74 , $423.23 , $367.40 , $284.75 , $267.28 , $267.28 , $517.09 , $428.00 , $284.75 , $338.91 , $303.35 
2017-04-13,Wednesday,5,0,4,2,45,45,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,257,8529,12898,18274,2130,97,3286,4874,6862,846,875,28192,42910,60302,7042,791,24868,37891,53199,6260,0,60,98,125,5,27,614,888,1027,83,0,1,19,20,21,140.3651264,0.726735673,193.1446766,35.4,46.2,0.368571429,0,0,78.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $294.47 , $224.29 , $195.39 , $195.39 , $323.36 , $280.71 , $217.56 , $204.21 , $204.21 , $395.08 , $327.01 , $217.56 , $258.94 , $231.77 
2017-04-14,Thursday,6,1,4,2,75,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,270,8499,12862,18217,2124,113,3290,4868,6842,855,1076,28288,43013,60415,6896,933,24927,37955,53319,6158,3,63,99,123,20,32,641,891,1022,105,0,1,19,20,21,162.7376333,1.241166542,131.1166776,32.6,49,0.46,0,0,77, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $202.23 , $147.44 , $131.33 , $131.33 , $227.21 , $194.17 , $143.02 , $135.20 , $135.20 , $255.56 , $215.70 , $143.02 , $167.25 , $155.42 
2017-04-15,Friday,7,1,4,2,88,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,206,8467,12759,18115,2140,79,3286,4825,6795,842,638,28103,42570,59979,6827,538,24732,37515,52918,6106,6,65,94,123,22,36,619,877,1030,127,0,1,19,20,21,183.9016519,1.441222991,127.6011089,30.4,48.2,0.04,0,0,77, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $174.16 , $126.98 , $113.10 , $113.10 , $195.67 , $167.22 , $123.17 , $116.44 , $116.44 , $220.08 , $185.76 , $123.17 , $144.03 , $133.85 
2017-04-16,Saturday,1,0,4,2,33,57,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,237,8478,12748,17989,2080,88,3302,4826,6746,844,865,28205,42486,59766,6484,743,24800,37412,52714,5777,3,63,90,119,22,32,603,875,1025,146,0,1,19,20,21,137.4915789,0.583838209,235.4960276,30,49.4,0,0,0,77, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $366.54 , $279.19 , $243.22 , $243.22 , $402.51 , $349.41 , $270.81 , $254.20 , $254.20 , $491.78 , $407.05 , $270.81 , $322.32 , $288.50 
2017-04-17,Sunday,2,0,4,2,33,57,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,302,8493,12775,17911,2072,118,3318,4850,6715,823,920,28198,42521,59498,6434,798,24778,37430,52477,5688,1,57,85,118,6,21,585,861,1023,111,0,0,19,20,21,138.18474,0.363367836,380.2888594,29.6,51,0.02,0,0,75.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $588.93 , $448.58 , $390.79 , $390.79 , $646.73 , $561.41 , $435.12 , $408.43 , $408.43 , $790.16 , $654.02 , $435.12 , $517.88 , $463.54 
2017-04-18,Monday,3,0,4,2,56,34,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,270,8492,12809,17822,2025,115,3325,4884,6694,798,822,28162,42533,59261,6335,711,24745,37429,52215,5551,8,60,91,123,9,37,575,863,1025,143,0,0,19,20,21,128.9096957,0.514430869,250.5870145,35.6,54.8,0.018333333,0,0,74.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $415.99 , $316.86 , $276.03 , $276.03 , $456.82 , $396.55 , $307.35 , $288.49 , $288.49 , $558.13 , $461.97 , $307.35 , $365.80 , $327.42 
2017-04-19,Tuesday,4,0,4,2,31,59,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,315,8532,12815,17763,2018,128,3353,4898,6675,788,1105,28302,42440,59258,6519,943,24821,37313,52165,5695,2,58,92,121,11,28,553,886,1014,132,0,0,19,20,21,156.2094,0.428692391,364.3857536,34.4,53.2,0.016666667,0,0,73.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $499.19 , $380.23 , $331.24 , $331.24 , $548.18 , $475.87 , $368.82 , $346.19 , $346.19 , $669.76 , $554.36 , $368.82 , $438.96 , $392.90 
2017-04-20,Wednesday,5,0,4,2,41,49,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,279,8571,12771,17664,2019,89,3351,4858,6625,762,861,28320,42222,58997,6518,723,24822,37074,51901,5677,1,59,89,122,9,29,575,886,1043,95,0,0,19,20,21,132.6603619,0.681825041,194.5665734,33.6,49.8,0.127142857,0,0,72.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $313.86 , $239.06 , $208.26 , $208.26 , $344.66 , $299.20 , $231.89 , $217.67 , $217.67 , $421.11 , $348.55 , $231.89 , $275.99 , $247.04 
2017-04-21,Thursday,6,1,4,2,87,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,229,8523,12697,17472,1970,83,3325,4843,6560,737,749,28155,41948,58275,6454,645,24668,36819,51256,5630,4,58,91,122,12,21,506,880,1038,100,0,0,19,20,21,179.4958846,1.26566325,141.8196227,34.4,52.2,0.177142857,0,0,71, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $198.31 , $144.59 , $128.79 , $128.79 , $222.81 , $190.41 , $140.25 , $132.59 , $132.59 , $250.61 , $211.53 , $140.25 , $164.01 , $152.41 
2017-04-22,Friday,7,1,4,2,89,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,250,8469,12618,17286,1953,104,3328,4830,6522,748,931,27995,41789,57583,6674,798,24501,36678,50653,5817,0,57,91,120,10,29,519,873,1037,89,0,0,19,20,21,179.1101147,1.45755413,122.8840227,31.8,58,0.002857143,0,0,69, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $172.21 , $125.55 , $111.83 , $111.83 , $193.47 , $165.35 , $121.79 , $115.13 , $115.13 , $217.62 , $183.68 , $121.79 , $142.42 , $132.35 
2017-04-23,Saturday,1,0,4,2,35,55,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,258,8439,12538,17145,1922,100,3318,4823,6482,715,788,27784,41555,57197,6628,683,24303,36474,50275,5754,1,56,87,110,12,37,532,871,1021,90,0,0,19,20,21,154.9289077,0.657328333,235.6948574,35.6,54,0.028571429,0,0,68, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $325.56 , $247.97 , $216.03 , $216.03 , $357.51 , $310.35 , $240.53 , $225.78 , $225.78 , $436.80 , $361.54 , $240.53 , $286.28 , $256.24 
2017-04-24,Sunday,2,0,4,2,43,47,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,296,8483,12528,17083,1851,120,3337,4829,6463,703,914,27933,41478,56858,6424,786,24415,36388,49957,5576,8,60,84,112,12,39,538,824,1033,115,0,0,19,20,21,143.3913856,0.804308581,178.2790696,34.8,53.8,0.07,0,0,67, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $266.07 , $202.66 , $176.55 , $176.55 , $292.18 , $253.63 , $196.58 , $184.52 , $184.52 , $356.98 , $295.47 , $196.58 , $233.96 , $209.42 
2017-04-25,Monday,3,0,4,2,51,39,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,275,8490,12544,17028,1870,105,3317,4846,6450,713,987,27992,41737,56564,6395,847,24432,36580,49696,5573,5,52,89,111,15,50,549,874,1045,115,0,0,19,20,21,145.8797364,0.743066811,196.3211573,33.8,54.4,0.001428571,0,0,66, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $288.00 , $219.36 , $191.10 , $191.10 , $316.26 , $274.54 , $212.78 , $199.73 , $199.73 , $386.40 , $319.82 , $212.78 , $253.25 , $226.68 
2017-04-26,Tuesday,4,0,4,2,28,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,264,8460,12538,16955,1846,100,3292,4839,6439,705,840,27922,41555,56330,6122,739,24373,36411,49504,5321,5,54,86,114,7,45,559,832,1054,107,0,0,19,20,21,168.3416711,0.428692391,392.6863985,34,56,0.021666667,0,0,64.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $499.19 , $380.23 , $331.24 , $331.24 , $548.18 , $475.87 , $368.82 , $346.19 , $346.19 , $669.76 , $554.36 , $368.82 , $438.96 , $392.90 
2017-04-27,Wednesday,5,0,4,2,28,62,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,252,8391,12531,16899,1857,104,3262,4838,6425,738,864,27681,41548,56199,6301,733,24122,36379,49339,5457,14,68,100,128,6,55,611,885,1109,116,0,0,19,20,21,144.3698222,0.547093147,263.8852691,35.2,52.8,0.191428571,0,0,65.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $391.16 , $297.94 , $259.55 , $259.55 , $429.54 , $372.88 , $289.00 , $271.27 , $271.27 , $524.81 , $434.39 , $289.00 , $343.96 , $307.87 
2017-04-28,Thursday,6,1,4,2,83,7,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,234,8343,12466,16835,1879,92,3243,4824,6412,730,675,27470,41227,55945,6287,581,23929,36069,49092,5389,9,76,104,129,5,41,594,873,1093,87,1,1,19,20,21,116.0454924,1.130931356,102.6105535,34,49.8,0.045714286,0,0,63, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $221.94 , $161.81 , $144.13 , $144.13 , $249.35 , $213.10 , $156.96 , $148.38 , $148.38 , $280.47 , $236.73 , $156.96 , $183.55 , $170.57 
2017-04-29,Friday,7,1,4,2,90,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,225,8256,12391,16754,1838,74,3204,4789,6367,700,717,27102,40964,55689,5960,626,23615,35821,48849,5101,6,78,108,135,14,44,597,862,1111,126,0,1,19,20,21,182.7912982,1.461636914,125.0593061,33.2,53.6,0,0,0,61.5, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $171.73 , $125.20 , $111.52 , $111.52 , $192.93 , $164.88 , $121.45 , $114.81 , $114.81 , $217.01 , $183.16 , $121.45 , $142.02 , $131.98 
2017-04-30,Saturday,1,0,4,2,28,62,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,233,8218,12386,16678,1882,97,3186,4803,6342,725,868,27045,41009,55476,6253,732,23549,35820,48603,5361,5,77,111,135,18,62,619,899,1135,134,0,1,19,20,21,140.9783467,0.575672639,244.8932553,30.6,53.6,0.05,0,0,60.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $371.74 , $283.15 , $246.67 , $246.67 , $408.22 , $354.37 , $274.65 , $257.80 , $257.80 , $498.76 , $412.82 , $274.65 , $326.89 , $292.59 
2017-05-01,Sunday,2,0,5,2,35,55,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,288,8209,12448,16718,1903,102,3178,4833,6357,737,1044,27062,41290,55571,6176,904,23523,36049,48661,5301,7,84,116,137,32,47,664,928,1136,189,0,1,19,20,21,146.2758,0.804308581,181.8652733,35.4,50,0.06,0,0,59, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $266.07 , $202.66 , $176.55 , $176.55 , $292.18 , $253.63 , $196.58 , $184.52 , $184.52 , $356.98 , $295.47 , $196.58 , $233.96 , $209.42 
2017-05-02,Monday,3,0,5,2,30,60,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,256,8149,12417,16699,1897,96,3153,4827,6359,739,931,26874,41294,55617,6170,824,23337,36053,48705,5289,6,87,119,136,33,69,697,975,1160,191,0,1,19,20,21,154.5368205,0.56750707,272.3081855,33,48.2,0.017142857,0,0,59, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $377.09 , $287.22 , $250.22 , $250.22 , $414.09 , $359.47 , $278.60 , $261.51 , $261.51 , $505.93 , $418.76 , $278.60 , $331.59 , $296.80 
2017-05-03,Tuesday,4,0,5,2,31,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,244,8063,12390,16707,1902,93,3113,4812,6371,729,921,26747,41357,55728,6335,774,23173,36083,48767,5425,4,83,111,135,34,61,713,1011,1174,185,0,1,19,20,21,142.9555583,0.673659472,212.2074495,31.8,59.6,0.011428571,0,0,57, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $317.67 , $241.96 , $210.79 , $210.79 , $348.84 , $302.82 , $234.70 , $220.30 , $220.30 , $426.21 , $352.77 , $234.70 , $279.34 , $250.03 
2017-05-04,Wednesday,5,0,5,2,37,53,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,240,8002,12355,16638,1851,93,3073,4805,6350,701,735,26571,41127,55265,6070,644,22998,35860,48352,5221,12,95,119,143,29,62,772,1026,1185,140,0,1,19,20,21,168.418386,0.612417702,275.0057445,42.4,67.4,0.004285714,0,0,55, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $349.43 , $266.16 , $231.87 , $231.87 , $383.73 , $333.11 , $258.17 , $242.33 , $242.33 , $468.83 , $388.05 , $258.17 , $307.27 , $275.03 
2017-05-05,Thursday,6,1,5,2,61,29,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,272,7971,12387,16587,1824,92,3044,4806,6313,716,886,26530,41170,55072,6073,772,22945,35910,48162,5231,5,97,122,148,27,46,768,1039,1231,194,0,1,19,20,21,165.5759357,1.220752618,135.6343072,45.8,73.4,0.091428571,0,0,51, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $205.61 , $149.91 , $133.52 , $133.52 , $231.01 , $197.42 , $145.41 , $137.46 , $137.46 , $259.83 , $219.31 , $145.41 , $170.04 , $158.02 
2017-05-06,Friday,7,1,5,2,88,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,213,7878,12323,16497,1829,81,3003,4778,6296,725,572,26163,40828,54621,5999,507,22614,35618,47769,5167,7,98,129,148,24,63,811,1070,1202,222,0,1,19,20,21,188.7429472,1.453471345,129.8566689,40.2,63.6,0.192857143,0,0,49, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $172.69 , $125.91 , $112.15 , $112.15 , $194.02 , $165.81 , $122.13 , $115.45 , $115.45 , $218.23 , $184.19 , $122.13 , $142.82 , $132.72 
2017-05-07,Saturday,1,0,5,2,20,70,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,1,245,7836,12264,16413,1804,101,3002,4778,6280,695,829,26136,40566,54360,5785,701,22569,35354,47531,4995,4,102,129,150,22,48,837,1088,1225,239,0,1,19,20,21,157.9042,0.596086563,264.9014587,35,54,0.014285714,0,0,48, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $359.01 , $273.45 , $238.22 , $238.22 , $394.24 , $342.23 , $265.25 , $248.97 , $248.97 , $481.68 , $398.68 , $265.25 , $315.69 , $282.57 
2017-05-08,Sunday,2,0,5,2,29,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,282,7881,12258,16357,1779,113,3003,4781,6286,692,1111,26563,40678,54449,5865,975,22943,35448,47619,5044,3,104,126,153,29,38,838,1090,1263,239,0,1,19,20,21,151.6106667,0.702238964,215.8961185,32.8,58.4,0,0,0,46, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $304.74 , $232.11 , $202.21 , $202.21 , $334.64 , $290.50 , $225.15 , $211.34 , $211.34 , $408.86 , $338.42 , $225.15 , $267.97 , $239.85 
2017-05-09,Monday,3,0,5,2,36,54,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,287,7860,12293,16338,1771,112,3015,4792,6284,674,1011,26505,40924,54469,5995,846,22868,35620,47593,5162,7,102,130,155,21,59,857,1117,1281,169,0,1,19,20,21,142.1828978,0.779811873,182.3297421,34.6,61,0,0,0,44.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $274.43 , $209.02 , $182.10 , $182.10 , $301.35 , $261.60 , $202.75 , $190.32 , $190.32 , $368.19 , $304.75 , $202.75 , $241.31 , $215.99 
2017-05-10,Tuesday,4,0,5,2,31,59,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,247,7824,12272,16326,1752,91,2998,4758,6287,665,741,26297,40737,54482,5939,611,22678,35401,47549,5139,6,103,135,148,28,37,844,1133,1279,232,0,1,19,20,21,148.6876509,0.738984027,201.2055005,36.8,67.6,0,0,0,42.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $289.59 , $220.57 , $192.16 , $192.16 , $318.00 , $276.05 , $213.96 , $200.83 , $200.83 , $388.53 , $321.59 , $213.96 , $254.65 , $227.93 
2017-05-11,Wednesday,5,0,5,2,48,42,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,256,7786,12234,16312,1732,95,2970,4728,6275,658,822,26024,40649,54282,6020,699,22414,35302,47340,5174,6,108,133,154,24,54,890,1153,1333,171,0,1,19,20,21,149.7215838,0.88188149,169.7751743,42.2,71.8,0.014285714,0,0,40, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $242.66 , $184.83 , $161.02 , $161.02 , $266.48 , $231.32 , $179.29 , $168.29 , $168.29 , $325.58 , $269.48 , $179.29 , $213.38 , $191.00 
2017-05-12,Thursday,6,1,5,2,86,4,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,mai,1,1,1,1,1,233,7715,12146,16286,1720,94,2969,4688,6264,647,745,25843,40289,54156,5891,608,22215,34926,47183,5085,6,95,137,154,14,54,846,1155,1303,149,0,1,19,20,21,181.6948081,1.371815652,132.4484145,37.8,58,0.254285714,0,0,39, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $182.97 , $133.40 , $118.82 , $118.82 , $205.57 , $175.68 , $129.40 , $122.33 , $122.33 , $231.22 , $195.16 , $129.40 , $151.32 , $140.62 
2017-05-13,Friday,7,1,5,2,88,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,mai,1,1,1,1,1,216,7674,12080,16203,1758,79,2951,4656,6237,647,688,25656,40091,53848,6102,589,22013,34741,46881,5276,8,95,140,162,14,60,870,1199,1336,145,0,0,19,20,21,192.6832472,1.461636914,131.8270258,32,52.4,0.372857143,0,0,38.5, $251.00 , $183.00 , $163.00 , $163.00 , $282.00 , $241.00 , $177.51 , $167.81 , $167.81 , $317.19 , $267.72 , $177.51 , $207.58 , $192.90 , $171.73 , $125.20 , $111.52 , $111.52 , $192.93 , $164.88 , $121.45 , $114.81 , $114.81 , $217.01 , $183.16 , $121.45 , $142.02 , $131.98 
2017-05-14,Saturday,1,0,5,2,33,57,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,mom,1,1,1,1,1,236,7640,12004,16139,1746,107,2945,4650,6235,654,817,25397,39823,53685,5957,695,21775,34496,46702,5157,2,97,142,161,20,34,903,1231,1338,182,0,0,19,20,21,152.5763467,0.734901242,207.6147623,31.2,51.6,0.071428571,0,0,38.5, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $291.20 , $221.80 , $193.22 , $193.22 , $319.77 , $277.59 , $215.14 , $201.95 , $201.95 , $390.69 , $323.38 , $215.14 , $256.06 , $229.19 
2017-05-15,Sunday,2,0,5,2,29,61,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,274,7708,12007,16175,1758,103,2969,4638,6255,658,870,25629,39768,53732,5918,744,21981,34442,46713,5126,3,89,144,158,19,62,862,1229,1364,150,0,0,19,20,21,142.5643765,0.579755424,245.9043426,32.6,54.6,0.004285714,0,0,37, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $369.12 , $281.15 , $244.93 , $244.93 , $405.34 , $351.87 , $272.72 , $255.99 , $255.99 , $495.24 , $409.91 , $272.72 , $324.59 , $290.53 
2017-05-16,Monday,3,0,5,2,28,62,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,304,7775,12014,16253,1752,144,3025,4672,6327,669,863,25627,39604,53832,5985,737,21975,34249,46775,5197,12,94,156,170,19,43,858,1268,1407,150,0,0,19,20,21,146.358825,0.710404534,206.0218059,32.6,53.2,0.072857143,0,0,35, $214.00 , $163.00 , $142.00 , $142.00 , $235.00 , $204.00 , $158.11 , $148.41 , $148.41 , $287.12 , $237.65 , $158.11 , $188.18 , $168.44 , $301.24 , $229.45 , $199.89 , $199.89 , $330.80 , $287.16 , $222.56 , $208.91 , $208.91 , $404.16 , $334.53 , $222.56 , $264.89 , $237.10 
